#{"t_start": 1707322821.608657, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,397.795547
0.0,100,398.218303
0.0,100,398.628065
0.0,100,399.090579
0.0,100,399.541177
0.0,100,400.001978
0.0,100,400.428128
0.0,100,400.856216
0.0,100,401.269698
0.0,100,401.749672
0.0,100,402.207349
0.0,100,402.659493
0.0,100,403.089287
0.0,100,403.522522
0.0,100,408.052436
0.0,100,408.486439
0.0,100,408.92269
0.0,100,409.347278
0.0,100,409.775053
0.0,100,410.198259
0.0,100,410.618946
0.0,100,411.038556
0.0,100,411.470927
0.0,100,411.898558
0.0,100,412.32562
0.0,100,412.751204
0.0,100,413.192261
0.0,100,413.640891
0.0,100,414.132797
0.0,100,414.617364
0.0,100,415.250436
0.0,100,415.809405
0.0,100,416.279442
0.0,100,416.768033
0.0,100,417.233044
0.0,100,422.366568
0.0,100,422.795911
0.0,100,423.221031
0.0,100,423.650058
0.0,100,424.073386
0.0,100,424.504451
0.0,100,424.927498
0.0,100,425.350385
0.0,100,425.77238
0.0,100,426.193524
0.0,100,426.612981
0.0,100,427.040499
0.0,100,427.461231
0.0,100,427.882271
0.0,100,428.319537
0.0,100,428.756489
0.0,100,429.207096
0.0,100,429.646785
0.0,100,430.083646
0.0,100,430.507741
0.0,100,435.095917
0.0,100,435.525328
0.0,100,435.94234
0.0,100,436.364693
0.0,100,436.790315
0.0,100,437.208998
0.0,100,437.640962
0.0,100,438.064602
0.0,100,438.499977
0.0,100,438.9204
0.0,100,439.341665
0.0,100,439.756262
0.0,100,440.184627
0.0,100,440.61287
0.0,100,441.03213
0.0,100,441.450072
0.0,100,441.875552
0.0,100,442.30234
0.0,100,442.746637
0.0,100,443.188777
0.0,100,443.624042
0.0,100,448.266583
0.0,100,448.699386
0.0,100,449.129986
0.0,100,449.567955
0.0,100,450.001991
0.0,100,450.436542
0.0,100,450.872589
0.0,100,451.30949
0.0,100,451.739903
0.0,100,452.187013
0.0,100,452.615988
0.0,100,453.051852
0.0,100,453.495233
0.0,100,453.940064
0.0,100,454.378492
0.0,100,454.855711
0.0,100,455.30742
0.0,100,455.747981
0.0,100,456.184869
0.0,100,456.618319
0.0,100,461.328491
0.0,100,461.85951
0.0,100,462.347302
0.0,100,462.822948
0.0,100,463.263987
0.0,100,463.734536
0.0,100,464.188357
0.0,100,464.645786
0.0,100,465.078218
0.0,100,465.512197
0.0,100,465.97633
0.0,100,466.50442
0.0,100,467.124787
0.0,100,467.694726
0.0,100,468.228396
0.0,100,468.867695
0.0,100,469.506791
0.0,100,470.036365
