#{"t_start": 1707321222.3920522, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.955,5,193.971012
0.955,5,193.979296
0.955,5,193.99117
0.937,7,194.002357
0.937,7,194.011891
0.955,5,194.018994
0.937,7,194.028432
0.955,5,194.035224
0.955,5,194.041981
0.955,5,194.04875
0.955,5,194.055749
0.955,5,194.062568
0.937,7,194.072042
0.955,5,194.07881
0.955,5,194.085555
0.955,5,194.095629
0.955,5,194.102848
0.955,5,194.109667
0.937,7,194.119159
0.955,5,194.125964
0.955,5,194.133672
0.955,5,194.141627
0.955,5,194.149531
0.955,5,194.157507
0.955,5,194.16531
0.955,5,194.173465
0.955,5,194.181661
0.955,5,194.189902
0.955,5,194.202222
0.955,5,194.210536
0.937,7,194.222
0.955,5,194.230823
0.955,5,194.239129
0.955,5,194.247284
0.937,7,194.259409
0.955,5,194.267623
0.955,5,194.275719
0.955,5,194.283882
0.955,5,194.292315
0.955,5,194.303589
0.955,5,194.311133
0.955,5,194.318796
0.955,5,194.326031
0.955,5,194.334428
0.955,5,194.3427
0.955,5,194.350367
0.955,5,194.357707
0.955,5,194.365054
0.955,5,194.373056
0.955,5,194.380965
0.955,5,194.391937
0.937,7,194.405626
0.955,5,194.412859
0.955,5,194.420904
0.955,5,194.42772
0.937,7,194.437338
0.955,5,194.444067
0.955,5,194.450884
0.955,5,194.457607
0.955,5,194.464799
0.955,5,194.471898
0.955,5,194.478694
0.937,7,194.488837
0.937,7,194.498289
0.937,7,194.510649
0.955,5,194.517472
0.955,5,194.524178
0.955,5,194.531399
0.955,5,194.538451
0.955,5,194.545266
0.955,5,194.552088
0.955,5,194.558791
0.955,5,194.56551
0.955,5,194.572886
0.955,5,194.579752
0.937,7,194.589144
0.955,5,194.595864
0.901,11,194.615585
0.955,5,194.623482
0.955,5,194.631258
0.937,7,194.641912
0.937,7,194.652483
0.937,7,194.661883
0.955,5,194.668662
0.955,5,194.675372
0.955,5,194.682056
0.937,7,194.691359
0.955,5,194.697994
0.955,5,194.705454
0.937,7,194.718243
0.955,5,194.724923
0.937,7,194.734133
0.955,5,194.740776
0.937,7,194.750149
0.955,5,194.757035
0.955,5,194.764099
0.946,6,194.772705
0.955,5,194.779462
0.955,5,194.786225
0.955,5,194.793214
0.955,5,194.799985
0.937,7,194.809741
0.955,5,194.82029
0.955,5,194.827154
0.955,5,194.834068
0.955,5,194.841002
0.955,5,194.847632
0.955,5,194.854614
0.955,5,194.861273
0.955,5,194.867971
0.937,7,194.877509
0.955,5,194.884191
0.955,5,194.890803
0.955,5,194.897602
0.937,7,194.907348
0.955,5,194.917244
0.937,7,194.92801
0.955,5,194.935172
0.955,5,194.942087
0.937,7,194.951967
0.955,5,194.958723
0.955,5,194.965524
0.955,5,194.972117
0.955,5,194.978708
0.955,5,194.985751
0.955,5,194.992426
0.955,5,194.999139
0.955,5,195.006071
0.955,5,195.012713
0.955,5,195.022749
0.955,5,195.02975
0.937,7,195.038954
0.955,5,195.045601
0.955,5,195.052927
0.955,5,195.059607
0.955,5,195.066296
0.955,5,195.072963
0.955,5,195.08035
0.955,5,195.08737
0.955,5,195.094529
0.937,7,195.104743
0.955,5,195.111561
0.955,5,195.118633
0.955,5,195.128913
0.955,5,195.136919
0.955,5,195.143634
0.955,5,195.150361
0.955,5,195.157071
0.955,5,195.163672
0.955,5,195.170283
0.955,5,195.177065
0.955,5,195.184083
0.955,5,195.19089
0.955,5,195.197654
0.955,5,195.20428
0.955,5,195.2117
0.955,5,195.218943
0.955,5,195.230008
0.955,5,195.23721
0.955,5,195.244702
0.955,5,195.251858
0.955,5,195.258829
0.955,5,195.265839
0.955,5,195.272676
0.955,5,195.279514
0.955,5,195.28714
0.955,5,195.295139
0.955,5,195.302344
0.955,5,195.309444
0.955,5,195.316482
0.955,5,195.323447
0.955,5,195.334952
0.955,5,195.34608
0.955,5,195.356297
0.955,5,195.367465
0.955,5,195.376766
0.955,5,195.385977
0.928,8,195.408337
0.955,5,195.420847
0.955,5,195.432823
0.937,7,195.457386
0.955,5,195.475293
0.955,5,195.49277
0.955,5,195.525566
0.955,5,195.536508
0.955,5,195.555441
0.955,5,195.56575
0.955,5,195.576488
0.919,9,195.595059
0.955,5,195.60672
0.955,5,195.618506
0.955,5,195.627662
0.937,7,195.641953
0.955,5,195.658738
0.955,5,195.668878
0.955,5,195.677184
0.955,5,195.685846
0.955,5,195.693535
0.955,5,195.702415
0.937,7,195.71321
0.955,5,195.725838
0.955,5,195.737337
0.955,5,195.746923
0.955,5,195.760842
0.955,5,195.770954
0.955,5,195.779955
0.937,7,195.793969
0.955,5,195.803883
0.955,5,195.813241
0.955,5,195.823338
0.955,5,195.832651
0.955,5,195.842438
0.955,5,198.882958
0.946,6,198.89705
0.955,5,198.909565
0.955,5,198.921617
0.955,5,198.933469
0.955,5,198.945313
0.955,5,198.95701
0.955,5,198.974922
0.928,8,198.99498
0.955,5,199.007133
0.946,6,199.021411
0.955,5,199.033275
0.955,5,199.044971
0.946,6,199.058517
0.946,6,199.076555
0.928,8,199.096856
0.955,5,199.109693
0.937,7,199.127794
0.955,5,199.141602
0.946,6,199.15765
0.946,6,199.180777
0.955,5,199.195418
0.955,5,199.209359
0.955,5,199.225902
0.946,6,199.243145
0.955,5,199.256121
0.955,5,199.268857
0.955,5,199.286866
0.946,6,199.302171
0.955,5,199.314614
0.946,6,199.325111
0.955,5,199.336321
0.955,5,199.348248
0.946,6,199.360678
0.955,5,199.369527
0.955,5,199.377537
0.955,5,199.389224
0.955,5,199.39726
0.955,5,199.40524
0.955,5,199.413821
0.955,5,199.422155
0.955,5,199.430052
0.955,5,199.437781
0.955,5,199.445848
0.955,5,199.455529
0.946,6,199.466853
0.937,7,199.47819
0.946,6,199.492286
0.955,5,199.501434
0.955,5,199.509578
0.955,5,199.518015
0.955,5,199.526299
0.955,5,199.53561
0.955,5,199.544696
0.937,7,199.557222
0.955,5,199.566347
0.946,6,199.57572
0.955,5,199.584737
0.946,6,199.59861
0.955,5,199.607666
0.955,5,199.617046
0.955,5,199.625867
0.955,5,199.634941
0.955,5,199.643296
0.955,5,199.652204
0.955,5,199.659896
0.955,5,199.668305
0.955,5,199.676184
0.955,5,199.684452
0.946,6,199.698621
0.955,5,199.706834
0.946,6,199.716501
0.946,6,199.726175
0.946,6,199.737141
0.955,5,199.745168
0.955,5,199.754129
0.955,5,199.762003
0.955,5,199.770276
0.946,6,199.779597
0.955,5,199.788211
0.937,7,199.803385
0.955,5,199.81115
0.937,7,199.822554
0.955,5,199.83011
0.928,8,199.842209
0.955,5,199.850275
0.955,5,199.857693
0.946,6,199.867797
0.955,5,199.875423
0.955,5,199.884079
0.955,5,199.891748
0.955,5,199.902788
0.937,7,199.913116
0.946,6,199.922018
0.955,5,199.929524
0.955,5,199.937526
0.955,5,199.944899
0.955,5,199.953231
0.955,5,199.96067
0.955,5,199.968981
0.955,5,199.977123
0.955,5,199.985166
0.955,5,199.992466
0.946,6,200.00472
0.955,5,200.012398
0.928,8,200.025382
0.955,5,200.033614
0.955,5,200.040937
0.946,6,200.050091
0.955,5,200.057722
0.955,5,200.065586
0.955,5,200.073271
0.955,5,200.080488
0.955,5,200.088401
0.955,5,200.095495
0.946,6,200.108127
0.955,5,200.115947
0.946,6,200.124532
0.955,5,200.131835
0.955,5,200.139108
0.955,5,200.146389
0.946,6,200.155477
0.955,5,200.162545
0.946,6,200.171493
0.955,5,200.178862
0.955,5,200.186063
0.946,6,200.194763
0.955,5,200.20192
0.946,6,200.214018
0.955,5,200.22222
0.946,6,200.230623
0.955,5,200.238318
0.946,6,200.247099
0.937,7,200.258024
0.955,5,200.265905
0.955,5,200.273141
0.955,5,200.28033
0.946,6,200.28954
0.955,5,200.296683
0.955,5,200.304838
0.937,7,200.318705
0.946,6,200.327419
0.937,7,200.338491
0.955,5,200.346
0.955,5,200.353952
0.955,5,200.361083
0.955,5,200.368209
0.955,5,200.375044
0.937,7,200.384572
0.955,5,200.391472
0.955,5,200.398337
0.955,5,200.405207
0.955,5,200.415325
0.955,5,200.42231
0.946,6,200.43051
0.937,7,200.440296
0.955,5,200.447366
0.955,5,200.45478
0.955,5,200.461737
0.955,5,200.470982
0.955,5,200.478475
0.955,5,200.487123
0.955,5,200.495434
0.955,5,200.502562
0.955,5,200.509415
0.946,6,200.521286
0.937,7,200.531058
0.955,5,200.538944
0.955,5,200.545718
0.955,5,200.553214
0.955,5,200.56004
0.955,5,200.567336
0.955,5,200.574466
0.955,5,200.582119
0.955,5,200.589762
0.955,5,200.596488
0.955,5,200.603936
0.955,5,200.610716
0.946,6,200.622407
0.955,5,200.629359
0.955,5,200.636232
0.955,5,200.642993
0.946,6,200.650968
0.955,5,200.657673
0.955,5,200.664674
0.946,6,200.672868
0.946,6,200.680903
0.937,7,200.690725
0.955,5,200.697542
0.946,6,200.705529
0.946,6,200.713495
0.955,5,200.72019
0.955,5,200.731086
0.955,5,200.740036
0.955,5,200.747337
0.955,5,200.754632
0.937,7,200.764489
0.955,5,200.771973
0.955,5,200.779106
0.955,5,200.786276
0.955,5,200.793348
0.937,7,200.803026
0.955,5,200.810079
0.955,5,200.817476
0.955,5,200.827955
0.955,5,200.835479
0.946,6,200.843896
0.946,6,200.852318
0.946,6,200.860949
0.955,5,200.8681
0.946,6,200.87659
0.946,6,200.885128
0.946,6,200.893515
0.955,5,200.901024
0.955,5,200.9083
0.955,5,200.915436
0.955,5,200.922535
0.937,7,200.935625
0.955,5,200.943063
0.946,6,200.952005
0.955,5,200.959094
0.955,5,200.966561
0.955,5,200.973793
0.955,5,200.981135
0.955,5,200.987949
0.955,5,200.994747
0.946,6,201.002773
0.955,5,201.00962
0.955,5,201.016418
0.955,5,201.023411
0.955,5,201.030231
0.955,5,201.040439
0.937,7,201.04985
0.946,6,201.058194
0.955,5,201.065079
0.955,5,201.071895
0.955,5,201.078773
0.955,5,201.085571
0.937,7,201.095067
0.955,5,201.102075
0.937,7,201.111468
0.946,6,201.119556
0.955,5,201.126348
0.955,5,201.133543
0.946,6,201.145558
0.955,5,201.152383
0.955,5,201.159151
0.955,5,201.165907
0.946,6,201.173914
0.955,5,201.180694
0.955,5,201.188092
0.955,5,201.195088
0.955,5,201.201958
0.946,6,201.210275
0.937,7,201.219641
0.937,7,201.229056
0.955,5,201.236402
0.955,5,201.246176
0.955,5,201.253727
0.946,6,201.262197
0.955,5,201.269449
0.955,5,201.276582
0.946,6,201.284987
0.955,5,201.29219
0.955,5,201.299306
0.955,5,201.306908
0.955,5,201.314111
0.955,5,201.321223
0.955,5,201.328296
0.955,5,201.335942
0.937,7,201.348769
0.955,5,201.35596
0.937,7,201.365674
0.955,5,201.372758
0.955,5,201.380018
0.946,6,201.388885
0.955,5,201.39598
0.955,5,201.403099
0.955,5,201.410079
0.946,6,201.418144
0.955,5,201.425179
0.955,5,201.432019
0.955,5,201.438869
0.937,7,201.451234
0.955,5,201.458187
0.955,5,201.46519
0.955,5,201.472467
0.955,5,201.480178
0.955,5,201.491144
0.955,5,201.498221
0.955,5,201.505151
0.955,5,201.512206
0.955,5,201.519908
0.955,5,201.526954
0.955,5,201.534509
0.946,6,201.542597
0.946,6,201.555011
0.955,5,201.561907
0.946,6,201.56991
0.946,6,201.57799
0.955,5,201.584878
0.955,5,201.591662
0.946,6,201.599707
0.955,5,201.606457
0.946,6,201.614506
0.955,5,201.62145
0.955,5,201.628186
0.955,5,201.634954
0.955,5,201.641682
0.955,5,201.648409
0.955,5,201.658643
0.955,5,201.665495
0.955,5,201.673443
0.955,5,201.680532
0.946,6,201.689239
0.955,5,201.696314
0.955,5,201.704129
0.955,5,201.711308
0.955,5,201.718958
0.955,5,201.726305
0.955,5,201.737099
0.955,5,201.745872
0.955,5,201.75704
0.955,5,201.765571
0.955,5,201.776038
0.946,6,201.786545
0.955,5,201.794407
0.955,5,201.803405
0.946,6,201.813326
0.955,5,201.820674
0.955,5,201.828364
0.955,5,201.835548
0.955,5,201.842707
0.955,5,201.850287
0.955,5,201.863162
0.946,6,201.873091
0.946,6,201.882393
0.955,5,201.890185
0.946,6,201.899613
0.955,5,201.907518
0.955,5,201.915299
0.955,5,201.923066
0.937,7,201.93349
0.955,5,201.941409
0.955,5,201.948987
0.955,5,201.957265
0.955,5,201.968981
0.955,5,201.977004
0.955,5,201.985859
0.946,6,201.995294
0.955,5,202.002733
0.955,5,202.010223
0.955,5,202.017562
0.946,6,202.025963
0.955,5,202.033191
0.955,5,202.040238
0.955,5,202.047458
0.946,6,202.056073
0.955,5,202.066459
0.937,7,202.07632
0.955,5,202.083308
0.955,5,202.090515
0.955,5,202.097589
0.928,8,202.10869
0.955,5,202.116169
0.955,5,202.12317
0.955,5,202.130163
0.955,5,202.13787
0.955,5,202.144868
0.955,5,202.151902
0.955,5,202.158856
0.955,5,202.169098
0.937,7,202.179379
0.955,5,202.187711
0.955,5,202.194731
0.946,6,202.203169
0.946,6,202.211432
0.955,5,202.218433
0.946,6,202.227496
0.955,5,202.234948
0.955,5,202.242954
0.955,5,205.082811
0.955,5,205.090989
0.946,6,205.100538
0.946,6,205.110357
0.955,5,205.11847
0.955,5,205.126612
0.955,5,205.134762
0.955,5,205.142904
0.955,5,205.150965
0.955,5,205.159073
0.955,5,205.166477
0.955,5,205.177216
0.955,5,205.18484
0.955,5,205.191874
0.946,6,205.200242
0.955,5,205.20725
0.955,5,205.214334
0.955,5,205.221507
0.955,5,205.22852
0.955,5,205.235615
0.955,5,205.24262
0.955,5,205.249638
0.955,5,205.25722
0.955,5,205.264351
0.955,5,205.271255
0.946,6,205.282669
0.955,5,205.289495
0.955,5,205.296251
0.955,5,205.303629
0.955,5,205.310431
0.946,6,205.318549
0.946,6,205.326572
0.955,5,205.333628
0.955,5,205.340409
0.955,5,205.347354
0.946,6,205.356411
0.955,5,205.36332
0.955,5,205.370822
0.937,7,205.383573
0.946,6,205.391864
0.955,5,205.398635
0.946,6,205.406718
0.955,5,205.413638
0.955,5,205.42085
0.955,5,205.427609
0.955,5,205.434461
0.955,5,205.441223
0.955,5,205.447955
0.946,6,205.456547
0.955,5,205.463391
0.955,5,205.470158
0.946,6,205.478158
0.955,5,205.488234
0.955,5,205.495201
0.955,5,205.502396
0.955,5,205.509188
0.955,5,205.516014
0.955,5,205.522796
0.946,6,205.530871
0.955,5,205.539235
0.955,5,205.546888
0.955,5,205.553711
0.955,5,205.560499
0.955,5,205.567236
0.955,5,205.573977
0.955,5,205.580814
0.955,5,205.591177
0.955,5,205.598129
0.955,5,205.606655
0.946,6,205.618258
0.955,5,205.625137
0.955,5,205.631961
0.955,5,205.638704
0.946,6,205.646882
0.955,5,205.654113
0.946,6,205.662197
0.955,5,205.669408
0.955,5,205.676182
0.955,5,205.682937
0.955,5,205.693396
0.91,10,205.707045
0.955,5,205.713904
0.955,5,205.720653
0.955,5,205.727368
0.955,5,205.734672
0.955,5,205.741535
0.946,6,205.74962
0.955,5,205.756387
0.955,5,205.763175
0.946,6,205.771149
0.946,6,205.779583
0.955,5,205.786581
0.946,6,205.798138
0.955,5,205.804947
0.955,5,205.811684
0.955,5,205.818613
0.955,5,205.825944
0.955,5,205.83277
0.955,5,205.839521
0.955,5,205.846279
0.946,6,205.855506
0.955,5,205.862568
0.955,5,205.869958
0.955,5,205.876748
0.955,5,205.883729
0.955,5,205.891044
0.955,5,205.901395
0.946,6,205.91057
0.955,5,205.918767
0.955,5,205.925772
0.955,5,205.933742
0.937,7,205.943847
0.955,5,205.950832
0.937,7,205.960549
0.955,5,205.968349
0.955,5,205.97528
0.955,5,205.982193
0.955,5,205.989256
0.955,5,205.999402
0.955,5,206.006376
0.955,5,206.013615
0.955,5,206.021397
0.955,5,206.028761
0.946,6,206.037966
0.955,5,206.045321
0.955,5,206.053761
0.955,5,206.063538
0.955,5,206.075317
0.955,5,206.085477
0.955,5,206.097553
0.955,5,206.11194
0.955,5,206.122169
0.928,8,206.136566
0.955,5,206.145432
0.946,6,206.157713
0.946,6,206.168582
0.955,5,206.177808
0.955,5,206.18712
0.955,5,206.194611
0.955,5,206.207442
0.955,5,206.215699
0.955,5,206.223654
0.955,5,206.231227
0.955,5,206.239049
0.937,7,206.248876
0.955,5,206.257529
0.937,7,206.267433
0.955,5,206.274691
0.955,5,206.281831
0.955,5,206.288861
0.955,5,206.295958
0.955,5,206.3044
0.955,5,206.315406
0.955,5,206.322583
0.955,5,206.329621
0.955,5,206.336684
0.955,5,206.343836
0.955,5,206.351389
0.946,6,206.360721
0.955,5,206.368232
0.955,5,206.375345
0.955,5,206.382754
0.955,5,206.390208
0.955,5,206.397461
0.946,6,206.406311
0.955,5,206.417117
0.955,5,206.424284
0.946,6,206.432723
0.955,5,206.439803
0.955,5,206.446878
0.955,5,206.455302
0.937,7,206.465161
0.955,5,206.472203
0.955,5,206.479252
0.955,5,206.486315
0.955,5,206.493656
0.955,5,206.501663
0.937,7,206.518066
0.955,5,206.526314
0.955,5,206.533872
0.955,5,206.541497
0.955,5,206.549877
0.955,5,206.557178
0.955,5,206.564267
0.946,6,206.572596
0.955,5,206.579811
0.955,5,206.587656
0.955,5,206.594731
0.946,6,206.603625
0.955,5,206.610836
0.955,5,206.622317
0.955,5,206.630593
0.955,5,206.638743
0.937,7,206.650115
0.946,6,206.660761
0.955,5,206.669259
0.955,5,206.677462
0.955,5,206.686028
0.955,5,206.694102
0.955,5,206.702678
0.955,5,206.710466
0.955,5,206.717497
0.955,5,206.728118
0.955,5,206.736042
0.955,5,206.743282
0.955,5,206.751245
0.955,5,206.75872
0.955,5,206.76582
0.955,5,206.773479
0.955,5,206.780426
0.955,5,206.788022
0.955,5,206.795118
0.955,5,206.802157
0.955,5,206.809035
0.955,5,206.816269
0.955,5,206.827012
0.946,6,206.835427
0.955,5,206.842184
0.946,6,206.850002
0.937,7,206.859208
0.955,5,206.866005
0.955,5,206.873077
0.946,6,206.881054
0.946,6,206.888903
0.955,5,206.895484
0.955,5,206.903328
0.955,5,206.910471
0.955,5,206.917244
0.955,5,206.924031
0.955,5,206.934741
0.955,5,206.941527
0.955,5,206.948232
0.955,5,206.954834
0.955,5,206.961437
0.955,5,206.968456
0.955,5,206.975369
0.946,6,206.983289
0.955,5,206.989894
0.955,5,206.996519
0.937,7,207.005604
0.955,5,207.012491
0.955,5,207.019569
0.955,5,207.02621
0.946,6,207.037495
0.955,5,207.044238
0.955,5,207.050869
0.955,5,207.058199
0.955,5,207.064888
0.955,5,207.071494
0.955,5,207.078098
0.955,5,207.084691
0.946,6,207.092501
0.955,5,207.099385
0.955,5,207.106446
0.955,5,207.113128
0.955,5,207.119801
0.955,5,207.126424
0.955,5,207.136256
0.955,5,207.143374
0.955,5,207.150488
0.946,6,207.159056
0.946,6,207.167276
0.955,5,207.174012
0.955,5,207.180737
0.937,7,207.190084
0.955,5,207.196708
0.955,5,207.203285
0.955,5,207.210162
0.946,6,207.218137
0.955,5,207.224777
0.955,5,207.231456
0.946,6,207.242537
0.955,5,207.249516
0.955,5,207.256417
0.955,5,207.263047
0.955,5,207.26968
0.946,6,207.277516
0.955,5,207.284109
0.955,5,207.290696
0.955,5,207.29763
0.955,5,207.304398
0.946,6,207.31226
0.955,5,207.319006
0.946,6,207.327232
0.955,5,207.333918
0.955,5,207.344335
0.955,5,207.351734
0.955,5,207.35876
0.955,5,207.366086
0.955,5,207.373097
0.955,5,207.380123
0.955,5,207.387976
0.955,5,207.395284
0.937,7,207.406729
0.955,5,207.41458
0.955,5,207.422503
0.946,6,207.43207
0.955,5,207.440423
0.937,7,207.455997
0.955,5,207.463673
0.955,5,207.471705
0.928,8,207.483684
0.955,5,207.492198
0.946,6,207.501758
0.946,6,207.509975
0.955,5,207.517761
0.946,6,207.525979
0.946,6,207.534588
0.955,5,207.541753
0.955,5,207.552265
0.955,5,207.559406
0.955,5,207.566473
0.946,6,207.574778
0.955,5,207.581828
0.955,5,207.588918
0.955,5,207.595951
0.955,5,207.602974
0.946,6,207.611222
0.955,5,207.618252
0.955,5,207.625458
0.946,6,207.63374
0.955,5,207.64081
0.946,6,207.653163
0.955,5,207.661766
0.955,5,207.670139
0.955,5,207.678234
0.955,5,207.686646
0.955,5,207.694849
0.955,5,207.702657
0.946,6,207.71189
0.955,5,207.718767
0.955,5,207.725523
0.955,5,207.732605
0.946,6,207.740809
0.955,5,207.747664
0.955,5,207.757705
0.955,5,207.764786
0.955,5,207.771732
0.946,6,207.77981
0.955,5,207.786571
0.955,5,207.793312
0.955,5,207.800056
0.955,5,207.806778
0.955,5,207.813582
0.946,6,207.821776
0.955,5,207.82851
0.955,5,207.835254
0.955,5,207.842
0.955,5,207.848772
0.955,5,207.858977
0.955,5,207.866201
0.946,6,207.874472
0.955,5,207.881307
0.955,5,207.88805
0.955,5,207.894783
0.955,5,207.901906
0.955,5,207.90871
0.955,5,207.915581
0.955,5,207.922357
0.955,5,207.929091
0.955,5,207.935822
0.946,6,207.944308
0.955,5,207.951271
0.955,5,207.961252
0.955,5,207.968952
0.955,5,207.975741
0.955,5,207.982569
0.955,5,207.989337
0.955,5,207.996068
0.955,5,208.00281
0.946,6,208.011262
0.955,5,208.018232
0.946,6,208.026308
0.946,6,208.034401
0.937,7,208.043675
0.955,5,208.050496
0.955,5,208.057962
0.955,5,208.06813
0.955,5,208.075374
0.955,5,208.082172
0.955,5,208.088911
0.955,5,208.096056
0.937,7,208.105637
0.955,5,208.112452
0.955,5,208.119263
0.946,6,208.127232
0.955,5,208.13396
0.955,5,208.140891
0.955,5,208.147695
0.919,9,211.251847
0.955,5,211.259068
0.955,5,211.266332
0.919,9,211.279165
0.937,7,211.289154
0.955,5,211.300979
0.937,7,211.312679
0.955,5,211.32071
0.937,7,211.332596
0.955,5,211.340977
0.937,7,211.352126
0.937,7,211.363376
0.955,5,211.373227
0.955,5,211.381482
0.955,5,211.390307
0.955,5,211.401268
0.919,9,211.415007
0.955,5,211.423087
0.955,5,211.430308
0.955,5,211.437251
0.955,5,211.444244
0.955,5,211.451179
0.955,5,211.458823
0.955,5,211.465943
0.955,5,211.47286
0.955,5,211.479743
0.955,5,211.486604
0.955,5,211.493436
0.955,5,211.504837
0.919,9,211.519238
0.919,9,211.533366
0.955,5,211.540841
0.955,5,211.548032
0.955,5,211.555822
0.955,5,211.562833
0.955,5,211.570946
0.937,7,211.580464
0.928,8,211.591181
0.937,7,211.600471
0.955,5,211.610758
0.901,11,211.636022
0.955,5,211.647658
0.874,14,211.680835
0.955,5,211.688598
0.955,5,211.696579
0.919,9,211.713758
0.955,5,211.722687
0.955,5,211.729696
0.901,11,211.746601
0.955,5,211.753668
0.955,5,211.760605
0.937,7,211.770265
0.955,5,211.777357
0.847,17,211.803307
0.955,5,211.813871
0.919,9,211.832608
0.955,5,211.840996
0.937,7,211.851016
0.955,5,211.858295
0.955,5,211.866608
0.946,6,211.876157
0.955,5,211.883275
0.955,5,211.891351
0.937,7,211.904085
0.955,5,211.911072
0.901,11,211.930993
0.883,13,211.94919
0.955,5,211.956225
0.838,18,211.980874
0.955,5,211.987952
0.937,7,211.997683
0.919,9,212.009984
0.883,13,212.034004
0.874,14,212.055497
0.955,5,212.063247
0.955,5,212.07023
0.955,5,212.076929
0.955,5,212.083729
0.919,9,212.096058
0.937,7,212.105392
0.955,5,212.111989
0.946,6,212.123158
0.955,5,212.130544
0.955,5,212.137607
0.883,13,212.15473
0.955,5,212.1614
0.901,11,212.176508
0.955,5,212.183332
0.955,5,212.190001
0.955,5,212.196617
0.928,8,212.207122
0.955,5,212.214228
0.955,5,212.221191
0.955,5,212.231408
0.937,7,212.240623
0.937,7,212.24986
0.928,8,212.260912
0.955,5,212.267812
0.937,7,212.277205
0.892,12,212.292906
0.919,9,212.305514
0.955,5,212.31213
0.955,5,212.318815
0.919,9,212.334333
0.937,7,212.344543
0.829,19,212.371491
0.955,5,212.378216
0.955,5,212.385737
0.937,7,212.397959
0.955,5,212.405782
0.955,5,212.413043
0.955,5,212.420442
0.955,5,212.427435
0.955,5,212.440898
0.919,9,212.455281
0.883,13,212.473727
0.892,12,212.490187
0.955,5,212.49859
0.919,9,212.511559
0.955,5,212.519126
0.955,5,212.52613
0.937,7,212.540419
0.919,9,212.553098
0.955,5,212.560147
0.955,5,212.567241
0.955,5,212.574206
0.955,5,212.581671
0.955,5,212.589074
0.901,11,212.604469
0.919,9,212.617352
0.937,7,212.632581
0.883,13,212.656196
0.955,5,212.66694
0.937,7,212.679119
0.955,5,212.686712
0.955,5,212.693977
0.919,9,212.706922
0.955,5,212.714176
0.955,5,212.721168
0.919,9,212.733669
0.937,7,212.748155
0.955,5,212.756536
0.955,5,212.764641
0.955,5,212.7726
0.937,7,212.783398
0.955,5,212.791211
0.883,13,212.810905
0.937,7,212.821747
0.919,9,212.83534
0.937,7,212.849742
0.955,5,212.857533
0.937,7,212.869054
0.892,12,212.887747
0.937,7,212.897295
0.937,7,212.906758
0.955,5,212.913487
0.955,5,212.920228
0.901,11,212.934895
0.937,7,212.944154
0.955,5,212.954307
0.847,17,212.976938
0.919,9,212.988842
0.901,11,213.003144
0.955,5,213.009827
0.955,5,213.016577
0.955,5,213.023419
0.955,5,213.030111
0.955,5,213.036793
0.955,5,213.043441
0.883,13,213.064127
0.955,5,213.070933
0.955,5,213.07765
0.955,5,213.084387
0.955,5,213.091088
0.955,5,213.09784
0.955,5,213.104741
0.919,9,213.117109
0.919,9,213.129153
0.955,5,213.136025
0.955,5,213.14274
0.955,5,213.149777
0.955,5,213.160191
0.955,5,213.167815
0.955,5,213.174655
0.955,5,213.181376
0.838,18,213.205018
0.955,5,213.213102
0.955,5,213.221412
0.937,7,213.231873
0.919,9,213.24459
0.955,5,213.252612
0.919,9,213.271039
0.955,5,213.279007
0.955,5,213.287236
0.955,5,213.295254
0.919,9,213.309915
0.955,5,213.318172
0.955,5,213.326057
0.955,5,213.334294
0.955,5,213.342349
0.937,7,213.35383
0.955,5,213.365116
0.955,5,213.373883
0.937,7,213.385216
0.928,8,213.397873
0.955,5,213.406306
0.937,7,213.417315
0.955,5,213.424924
0.937,7,213.435721
0.955,5,213.443132
0.937,7,213.454093
0.955,5,213.460865
0.865,15,213.485505
0.955,5,213.492406
0.955,5,213.499332
0.955,5,213.50719
0.919,9,213.521757
0.955,5,213.528562
0.955,5,213.536291
0.955,5,213.543856
0.955,5,213.550881
0.919,9,213.563649
0.955,5,213.576481
0.955,5,213.58467
0.955,5,213.59269
0.937,7,213.603947
0.955,5,213.611609
0.955,5,213.618712
0.955,5,213.62624
0.955,5,213.633177
0.955,5,213.640696
0.919,9,213.65395
0.901,11,213.673073
0.937,7,213.683107
0.955,5,213.691105
0.955,5,213.698724
0.937,7,213.70911
0.955,5,213.717226
0.955,5,213.724737
0.955,5,213.73309
0.955,5,213.740621
0.955,5,213.748049
0.937,7,213.758065
0.955,5,213.765388
0.955,5,213.776844
0.937,7,213.788596
0.955,5,213.795829
0.928,8,213.80746
0.955,5,213.814666
0.955,5,213.822693
0.955,5,213.830076
0.874,14,213.850992
0.874,14,213.87377
0.946,6,213.887287
0.955,5,213.894828
0.955,5,213.903364
0.955,5,213.911317
0.937,7,213.922509
0.937,7,213.934229
0.955,5,213.942353
0.919,9,213.956535
0.955,5,213.964251
0.955,5,213.973137
0.955,5,213.985206
0.955,5,213.993713
0.955,5,214.002316
0.955,5,214.010626
0.937,7,214.023308
0.955,5,214.031667
0.955,5,214.040546
0.919,9,214.055945
0.919,9,214.070994
0.937,7,214.085686
0.955,5,214.094421
0.937,7,214.10658
0.955,5,214.114711
0.955,5,214.122987
0.955,5,214.130906
0.919,9,214.145397
0.892,12,214.164891
0.955,5,214.173357
0.955,5,214.181323
0.955,5,214.192775
0.919,9,214.207451
0.955,5,214.215705
0.919,9,214.230273
