#{"t_start": 1707315799.0614781, "env_id": "MountainCarContinuous-v0"}
r,l,t
93.565046,72,121.226218
93.338948,74,122.398048
93.609373,75,122.472934
93.238781,75,122.545856
93.424853,72,122.609005
93.533856,72,122.676328
93.7912,74,122.742829
93.403119,73,122.80343
93.489058,74,122.868649
93.744073,74,122.929768
93.446523,74,122.990748
93.273875,73,123.05208
93.697178,76,123.109952
93.380612,73,123.170693
93.522512,74,123.226594
93.265851,72,123.285833
93.628914,81,123.351166
93.195046,72,123.40462
93.365368,79,123.467674
93.564778,74,123.522255
93.072376,75,123.582885
93.357589,74,123.637586
93.186228,74,123.697247
93.330371,72,123.753486
93.530968,74,123.812204
93.142163,76,123.873735
93.453013,72,123.926754
93.555226,72,123.985364
93.370961,72,124.037771
